read_id	clean_length	perturbed_length	length_change	clean_mean_qscore	perturbed_mean_qscore	mean_qscore_change	sequence_identical	edit_distance	normalized_edit_distance	sequence_identity_percent	alignment_identity_percent	matches	substitutions	insertions	deletions
000ed7f1-bc62-4311-bf8c-218e4a715d9a	1538	1562	24	29.951235	25.174136	-4.777100	0	67	0.0428937260	95.710627	95.751427	1510	13	39	15
01f5e7c3-c75d-4cc9-b8dd-89e4a6777b66	3145	3149	4	40.947854	39.231185	-1.716669	0	28	0.0088917117	99.110829	99.113644	3131	4	14	10
0812e3c5-97ef-4297-8a99-8789e523ff34	3730	3702	-28	35.288204	30.769584	-4.518620	0	191	0.0512064343	94.879357	94.914803	3565	111	26	54
0ab78041-5951-4e3e-8ecf-46a380edf1f8	2323	2341	18	39.491175	36.561299	-2.929877	0	40	0.0170867151	98.291328	98.293515	2304	16	21	3
0c4cddec-181d-4f12-b068-1fc04dcce924	325	326	1	24.393846	24.141104	-0.252742	0	11	0.0337423313	96.625767	96.646341	317	6	3	2
0e13ed29-4c55-4a48-acd0-9745414fd8be	3372	3369	-3	38.599644	36.624814	-1.974830	0	36	0.0106761566	98.932384	98.935541	3346	13	10	13
0f192d1b-b2ef-4e2c-a1e3-533100490fd5	2061	2054	-7	35.526929	34.254138	-1.272790	0	23	0.0111596312	98.884037	98.886738	2043	6	5	12
1329b616-0d49-41b3-8d12-426ec659d086	662	662	0	30.938066	26.758308	-4.179758	0	20	0.0302114804	96.978852	97.005988	648	8	6	6
176feeba-ea05-4772-8c6e-4b97f97b136a	2549	2540	-9	38.842683	36.056693	-2.785990	0	25	0.0098077678	99.019223	99.020376	2527	10	3	12
177739d2-fb28-453b-a88c-19c65550871c	717	720	3	40.390516	37.448611	-2.941905	0	4	0.0055555556	99.444444	99.444444	716	1	3	0
18e4a73b-e09a-493b-ba25-15c797e5864b	404	407	3	34.400990	32.113022	-2.287968	0	6	0.0147420147	98.525799	98.525799	401	3	3	0
19dfcdae-1802-4735-9d80-5dd6f3bf0055	739	740	1	27.604871	25.774324	-1.830547	0	29	0.0391891892	96.081081	96.112601	717	16	7	6
1bdef138-b878-4168-aeea-2a2551ecd48e	544	544	0	35.257353	34.318015	-0.939338	0	1	0.0018382353	99.816176	99.816176	543	1	0	0
1e013367-847f-4bd5-a6da-8750dd79935a	294	260	-34	2.493197	1.469231	-1.023967	0	186	0.6326530612	36.734694	36.949153	109	150	1	35
1f7014c9-7c36-4a5d-90ef-4759f46b947f	1646	1647	1	39.162211	36.719490	-2.442721	0	14	0.0085003036	99.149970	99.152542	1638	3	6	5
20a4eac0-51c1-409b-b2e7-4dafdcff9f92	4007	3994	-13	41.190916	38.750125	-2.440791	0	30	0.0074868979	99.251310	99.252616	3984	3	7	20
21754b1a-558c-4150-b9d5-3f0683319771	726	728	2	41.059229	37.725275	-3.333954	0	5	0.0068681319	99.313187	99.314129	724	1	3	1
23b7700e-9586-485f-87bd-a89e6c2790c7	4087	4087	0	37.272327	34.527282	-2.745045	0	54	0.0132126254	98.678737	98.684851	4052	16	19	19
247261cf-d768-4c4b-aab1-7432593cf99e	1657	1662	5	35.820760	34.540915	-1.279846	0	21	0.0126353791	98.736462	98.740252	1646	6	10	5
2472d10d-f5a6-4945-bf3f-8f30573d2d23	1275	1276	1	35.193725	32.688871	-2.504854	0	30	0.0235109718	97.648903	97.667185	1256	9	11	10
24ad99de-3703-4e9f-8b9a-938ea3982619	2666	2674	8	39.468117	36.638743	-2.829374	0	36	0.0134629768	98.653702	98.657718	2646	12	16	8
250ca00f-6175-49c6-aa39-3cc7d77d38f8	2066	2063	-3	39.966602	38.141057	-1.825545	0	16	0.0077444337	99.225557	99.227053	2054	5	4	7
26ba733d-e186-4bef-9432-a056a157b564	5652	5661	9	38.576964	37.199435	-1.377529	0	62	0.0109521286	98.904787	98.907874	5615	21	25	16
271d1f97-00fc-40c5-8241-7bfb6ccd7303	1579	1577	-2	41.305256	39.746354	-1.558903	0	3	0.0018999367	99.810006	99.810006	1576	1	0	2
292ef219-01db-4f93-b999-6d6a560aa355	399	395	-4	25.974937	27.549367	1.574430	0	14	0.0350877193	96.491228	96.517413	388	4	3	7
33087256-f1d2-418b-b69d-feb8f1fe0743	4347	4352	5	30.070623	30.029871	-0.040752	0	51	0.0117187500	98.828125	98.830812	4311	26	15	10
345117ee-e4e5-403c-88cc-629c03ca7065	831	826	-5	37.701564	35.204600	-2.496964	0	11	0.0132370638	98.676294	98.677885	821	4	1	6
34f98559-c31d-4072-8747-16ad7da9fcfd	458	457	-1	34.163755	30.227571	-3.936184	0	9	0.0196506550	98.034934	98.047722	452	2	3	4
3a0a0061-6b4f-45ae-805a-0013d0c42a4e	644	646	2	38.574534	35.065015	-3.509519	0	6	0.0092879257	99.071207	99.072643	641	2	3	1
3af85a7e-656e-4db8-b7ef-8dca774297a4	2906	2907	1	37.629387	36.150327	-1.479061	0	28	0.0096319229	99.036808	99.039781	2888	9	10	9
3bac013a-0273-49c2-9709-941a37a22266	2889	2811	-78	29.464174	22.608324	-6.855850	0	334	0.1156109380	88.438906	88.600683	2596	174	41	119
3bda400f-5cb4-433c-8f8f-a7fa308ecabb	3581	3570	-11	38.991902	36.746499	-2.245403	0	39	0.0108908126	98.910919	98.914254	3553	6	11	22
3f6d82a7-7d53-4495-aebc-b8a999c5f2cb	3878	3879	1	25.970861	22.772622	-3.198239	0	152	0.0391853571	96.081464	96.126402	3772	61	46	45
4a035866-d8fa-46e4-b2b0-c38224505ba4	225	266	41	2.124444	2.248120	0.123676	0	41	0.1541353383	84.586466	84.586466	225	0	41	0
4c5a507c-3460-4de4-a55a-7f9cbca0c280	307	314	7	26.306189	28.420382	2.114193	0	14	0.0445859873	95.541401	95.555556	301	5	8	1
4e5e0851-f8c0-4c23-8a8f-bb0889a3fa9f	2388	2383	-5	39.866415	36.554343	-3.312072	0	24	0.0100502513	98.994975	98.997075	2369	9	5	10
512f75c1-c2f4-41cb-b675-b61d66604bac	1024	1030	6	36.199219	33.922330	-2.276889	0	19	0.0184466019	98.155340	98.158915	1013	9	8	2
526cc707-ddf4-4a23-a99f-1af600cfb195	283	286	3	21.950530	19.318182	-2.632348	0	20	0.0699300699	93.006993	93.103448	270	9	7	4
531fd7b6-cd90-405a-9ddd-bacfe5aa5a97	4143	4126	-17	37.943761	35.274600	-2.669160	0	75	0.0181028240	98.189718	98.197115	4085	24	17	34
533b9e5a-2150-4e55-9d9b-0d578ad8e8ff	988	991	3	34.991903	33.837538	-1.154365	0	16	0.0161453078	98.385469	98.393574	980	3	8	5
5ba17aa8-a282-4752-9130-94ffc5ac0604	929	930	1	33.207750	30.547312	-2.660438	0	19	0.0204301075	97.956989	97.963558	914	12	4	3
5cc572a8-0e04-4281-9b4b-38336e36b7b2	2648	2642	-6	41.322508	39.513626	-1.808882	0	13	0.0049093656	99.509063	99.509249	2636	5	1	7
6340f064-3a0f-4daf-8b94-bb5f5193b5db	680	680	0	35.752941	34.544118	-1.208824	0	2	0.0029411765	99.705882	99.705882	678	2	0	0
63b26469-d16f-47a6-b6a0-1659fc295e04	1766	1768	2	39.832390	37.496606	-2.335783	0	18	0.0101809955	98.981900	98.985915	1757	2	9	7
63f3be54-b789-471c-a3a6-b826605fe87b	1262	1264	2	38.992868	37.903481	-1.089387	0	21	0.0166139241	98.338608	98.347758	1250	5	9	7
6675022e-ea87-4ef7-991c-241707800147	3275	3267	-8	40.177405	36.903581	-3.273823	0	21	0.0064122137	99.358779	99.359365	3257	7	3	11
6871158f-5836-4f3c-98c3-2c3504488212	2397	2400	3	40.716729	38.497500	-2.219229	0	25	0.0104166667	98.958333	98.962225	2384	4	12	9
6a769cda-bda0-42c0-b1d7-d0c0aaee0571	5012	5012	0	39.764765	37.577414	-2.187350	0	47	0.0093774940	99.062251	99.064863	4979	19	14	14
6ae240da-e9da-468d-a584-c65850665628	674	715	41	33.934718	31.643357	-2.291361	0	51	0.0713286713	92.867133	92.906815	668	2	45	4
6e7e1832-8d22-4421-98b0-29f0f362d862	1164	1166	2	35.328179	34.353345	-0.974834	0	4	0.0034305317	99.656947	99.656947	1162	2	2	0
73088aa1-d6ca-441a-be7f-e5a9df3299bb	1420	1420	0	40.418310	37.667606	-2.750704	0	19	0.0133802817	98.661972	98.666667	1406	9	5	5
7a4fc735-529f-4e60-aad3-817a7c709dad	2340	2333	-7	35.955128	35.418774	-0.536354	0	16	0.0068376068	99.316239	99.317115	2327	3	3	10
7c7c4fa8-dc08-45fa-bf6d-1e24c02394c6	3462	3459	-3	39.142403	36.591500	-2.550903	0	39	0.0112651646	98.873484	98.877052	3434	14	11	14
7dda118a-8f50-4708-a142-18ca4932d2f1	4258	4250	-8	38.517379	35.097882	-3.419497	0	51	0.0119774542	98.802255	98.806180	4221	15	14	22
7ffe42ea-532b-4ca5-ad4d-a82e72a2aca4	3178	3175	-3	37.655758	36.707717	-0.948042	0	13	0.0040906230	99.590938	99.591323	3168	4	3	6
80c38d4b-6791-4fd6-a074-1eb7ab788715	1661	1665	4	38.118001	37.160360	-0.957641	0	23	0.0138138138	98.618619	98.624402	1649	5	11	7
88341c25-73a2-4eaf-a06a-63136dc5af5b	652	642	-10	29.257669	29.197819	-0.059849	0	26	0.0398773006	96.012270	96.042618	631	6	5	15
8ae0ebd6-e9dc-4118-a0aa-48a4e6ce7652	3012	2984	-28	36.742032	32.925268	-3.816764	0	90	0.0298804781	97.011952	97.026759	2937	32	15	43
8e3d97db-b630-4271-a37a-3088aad53657	1006	999	-7	32.044732	30.701702	-1.343030	0	24	0.0238568588	97.614314	97.628458	988	5	6	13
9115685d-f53e-4f01-a57d-368fde280d5f	4360	4354	-6	32.068119	28.649058	-3.419061	0	82	0.0188073394	98.119266	98.130841	4305	22	27	33
9bc715b6-78b5-4a4c-9d5d-b11637783c57	2056	2067	11	41.462062	39.473633	-1.988429	0	23	0.0111272375	98.887276	98.889961	2049	2	16	5
9c8054b1-10d3-4eab-b0a3-905f0705f723	3977	3967	-10	36.089263	33.913789	-2.175475	0	77	0.0193613276	98.063867	98.073073	3919	29	19	29
9cc12843-a393-46a3-aa28-a4ca1ef727f0	3115	3029	-86	35.976244	29.283262	-6.692982	0	189	0.0606741573	93.932584	93.955868	2938	79	12	98
9f1a43a8-8fbf-4eb4-ac9f-0d14cf363832	2098	2090	-8	28.710200	28.571770	-0.138430	0	60	0.0285986654	97.140133	97.163121	2055	18	17	25
a02ab59b-fb67-4fa9-9481-0011552855b0	1974	1969	-5	39.581054	37.017776	-2.563278	0	32	0.0162107396	98.378926	98.384654	1949	13	7	12
a18665e6-045b-4a13-a436-49b92be54d79	3995	4030	35	38.296120	36.075931	-2.220190	0	107	0.0265508685	97.344913	97.361933	3949	20	61	26
a5fbd683-7044-4430-9ee9-8a4e4731f7eb	1580	1582	2	39.231646	35.912769	-3.318877	0	11	0.0069532238	99.304678	99.306431	1575	1	6	4
a6671bd0-773a-44a0-9a0d-3e737f5d81f9	2040	2037	-3	39.436765	38.597447	-0.839317	0	11	0.0053921569	99.460784	99.461049	2030	6	1	4
a9df8707-3e7d-4b6a-825a-b95fc7c0a5ba	887	886	-1	34.350620	31.272009	-3.078611	0	29	0.0326944758	96.730552	96.770601	869	6	11	12
aa0b4545-5e35-4ad8-865f-56409e9f0de7	1509	1505	-4	40.648774	37.858472	-2.790302	0	12	0.0079522863	99.204771	99.206349	1500	2	3	7
ac9b7d3b-abe3-465e-adc9-658815d7fd24	3441	3417	-24	28.922406	26.336553	-2.585854	0	154	0.0447544319	95.524557	95.587393	3336	32	49	73
acc355b2-45cf-4d78-83ea-64881ae3cfed	3034	3034	0	37.246539	35.312788	-1.933751	0	58	0.0191166777	98.088332	98.100851	2996	18	20	20
ada9a76e-444a-4340-b9e8-a56e1b2e1331	3992	3978	-14	31.579910	28.380342	-3.199568	0	118	0.0295591182	97.044088	97.069051	3908	36	34	48
ae6ddeb0-6ed2-4387-b62e-6e8381b3089c	1303	1300	-3	41.123561	38.382308	-2.741253	0	7	0.0053722180	99.462778	99.463190	1297	2	1	4
