read_id	clean_length	perturbed_length	length_change	clean_mean_qscore	perturbed_mean_qscore	mean_qscore_change	sequence_identical	edit_distance	normalized_edit_distance	sequence_identity_percent	alignment_identity_percent	matches	substitutions	insertions	deletions
000ed7f1-bc62-4311-bf8c-218e4a715d9a	1538	1563	25	29.951235	17.852207	-12.099028	0	142	0.0908509277	90.914907	91.119450	1457	45	61	36
01f5e7c3-c75d-4cc9-b8dd-89e4a6777b66	3145	3154	9	40.947854	29.788840	-11.159014	0	84	0.0266328472	97.336715	97.356828	3094	27	33	24
0812e3c5-97ef-4297-8a99-8789e523ff34	3730	3627	-103	35.288204	19.846981	-15.441223	0	400	0.1072386059	89.276139	89.431968	3385	187	55	158
0ab78041-5951-4e3e-8ecf-46a380edf1f8	2323	2331	8	39.491175	27.079794	-12.411381	0	89	0.0381810382	96.181896	96.224014	2268	29	34	26
0c4cddec-181d-4f12-b068-1fc04dcce924	325	317	-8	24.393846	15.839117	-8.554729	0	32	0.0984615385	90.153846	90.390390	301	8	8	16
0e13ed29-4c55-4a48-acd0-9745414fd8be	3372	3361	-11	38.599644	27.374888	-11.224756	0	120	0.0355871886	96.441281	96.479906	3289	35	37	48
0f192d1b-b2ef-4e2c-a1e3-533100490fd5	2061	2029	-32	35.526929	25.176934	-10.349994	0	80	0.0388161087	96.118389	96.144578	1995	20	14	46
1329b616-0d49-41b3-8d12-426ec659d086	662	658	-4	30.938066	18.370821	-12.567246	0	44	0.0664652568	93.353474	93.481481	631	14	13	17
176feeba-ea05-4772-8c6e-4b97f97b136a	2549	2542	-7	38.842683	27.927223	-10.915461	0	94	0.0368772067	96.312279	96.358001	2487	23	32	39
177739d2-fb28-453b-a88c-19c65550871c	717	719	2	40.390516	29.193324	-11.197192	0	13	0.0180806676	98.191933	98.201936	710	3	6	4
18e4a73b-e09a-493b-ba25-15c797e5864b	404	399	-5	34.400990	25.125313	-9.275677	0	19	0.0470297030	95.297030	95.343137	389	6	4	9
19dfcdae-1802-4735-9d80-5dd6f3bf0055	739	734	-5	27.604871	19.811989	-7.792882	0	74	0.1001353180	89.986468	90.211640	682	35	17	22
1bdef138-b878-4168-aeea-2a2551ecd48e	544	545	1	35.257353	29.066055	-6.191298	0	5	0.0091743119	99.082569	99.082569	540	4	1	0
1e013367-847f-4bd5-a6da-8750dd79935a	294	364	70	2.493197	2.428571	-0.064626	0	95	0.2609890110	73.901099	73.901099	269	25	70	0
1f7014c9-7c36-4a5d-90ef-4759f46b947f	1646	1608	-38	39.162211	28.438433	-10.723779	0	86	0.0522478736	94.775213	94.828623	1577	14	17	55
20a4eac0-51c1-409b-b2e7-4dafdcff9f92	4007	3965	-42	41.190916	30.975788	-10.215128	0	93	0.0232093836	97.679062	97.687143	3928	23	14	56
21754b1a-558c-4150-b9d5-3f0683319771	726	714	-12	41.059229	28.201681	-12.857548	0	40	0.0550964187	94.490358	94.542974	693	14	7	19
23b7700e-9586-485f-87bd-a89e6c2790c7	4087	4100	13	37.272327	24.800976	-12.471351	0	206	0.0502439024	94.975610	95.057582	3962	57	81	68
247261cf-d768-4c4b-aab1-7432593cf99e	1657	1683	26	35.820760	27.590018	-8.230743	0	87	0.0516934046	94.830660	94.900352	1619	15	49	23
2472d10d-f5a6-4945-bf3f-8f30573d2d23	1275	1280	5	35.193725	24.277344	-10.916382	0	81	0.0632812500	93.671875	93.783576	1222	30	28	23
24ad99de-3703-4e9f-8b9a-938ea3982619	2666	2670	4	39.468117	28.334082	-11.134035	0	112	0.0419475655	95.805243	95.857988	2592	40	38	34
250ca00f-6175-49c6-aa39-3cc7d77d38f8	2066	2089	23	39.966602	29.663954	-10.302648	0	93	0.0445189086	95.548109	95.604915	2023	16	50	27
26ba733d-e186-4bef-9432-a056a157b564	5652	5660	8	38.576964	27.821908	-10.755056	0	222	0.0392226148	96.077739	96.129032	5513	64	83	75
271d1f97-00fc-40c5-8241-7bfb6ccd7303	1579	1576	-3	41.305256	33.168147	-8.137109	0	29	0.0183660545	98.163395	98.174953	1560	6	10	13
292ef219-01db-4f93-b999-6d6a560aa355	399	397	-2	25.974937	21.544081	-4.430857	0	21	0.0526315789	94.736842	94.776119	381	13	3	5
33087256-f1d2-418b-b69d-feb8f1fe0743	4347	4337	-10	30.070623	26.246484	-3.824140	0	137	0.0315159880	96.848401	96.864989	4233	81	23	33
345117ee-e4e5-403c-88cc-629c03ca7065	831	828	-3	37.701564	23.554348	-14.147217	0	34	0.0409145608	95.908544	95.952381	806	13	9	12
34f98559-c31d-4072-8747-16ad7da9fcfd	458	456	-2	34.163755	23.015351	-11.148405	0	21	0.0458515284	95.414847	95.493562	445	3	8	10
3a0a0061-6b4f-45ae-805a-0013d0c42a4e	644	633	-11	38.574534	26.423381	-12.151153	0	28	0.0434782609	95.652174	95.679012	620	9	4	15
3af85a7e-656e-4db8-b7ef-8dca774297a4	2906	2891	-15	37.629387	26.234175	-11.395212	0	89	0.0306262904	96.937371	96.958305	2837	34	20	35
3bac013a-0273-49c2-9709-941a37a22266	2889	2909	20	29.464174	9.588862	-19.875312	0	638	0.2193193537	78.068065	78.943894	2392	376	141	121
3bda400f-5cb4-433c-8f8f-a7fa308ecabb	3581	3568	-13	38.991902	28.538117	-10.453785	0	133	0.0371404636	96.285954	96.330022	3491	34	43	56
3f6d82a7-7d53-4495-aebc-b8a999c5f2cb	3878	3860	-18	25.970861	14.963472	-11.007390	0	367	0.0946364105	90.536359	90.762648	3606	159	95	113
4a035866-d8fa-46e4-b2b0-c38224505ba4	225	357	132	2.124444	2.229692	0.105247	0	142	0.3977591036	60.224090	60.224090	215	10	132	0
4c5a507c-3460-4de4-a55a-7f9cbca0c280	307	334	27	26.306189	18.715569	-7.590620	0	58	0.1736526946	82.634731	83.285303	289	5	40	13
4e5e0851-f8c0-4c23-8a8f-bb0889a3fa9f	2388	2381	-7	39.866415	27.926921	-11.939494	0	84	0.0351758794	96.482412	96.520298	2330	25	26	33
512f75c1-c2f4-41cb-b675-b61d66604bac	1024	1012	-12	36.199219	27.042490	-9.156729	0	54	0.0527343750	94.726562	94.787645	982	18	12	24
526cc707-ddf4-4a23-a99f-1af600cfb195	283	289	6	21.950530	12.391003	-9.559527	0	42	0.1453287197	85.467128	85.906040	256	18	15	9
531fd7b6-cd90-405a-9ddd-bacfe5aa5a97	4143	4158	15	37.943761	27.274651	-10.669109	0	195	0.0468975469	95.310245	95.381336	4027	52	79	64
533b9e5a-2150-4e55-9d9b-0d578ad8e8ff	988	984	-4	34.991903	25.871951	-9.119952	0	42	0.0425101215	95.748988	95.804196	959	12	13	17
5ba17aa8-a282-4752-9130-94ffc5ac0604	929	934	5	33.207750	21.011777	-12.195973	0	74	0.0792291221	92.077088	92.251309	881	27	26	21
5cc572a8-0e04-4281-9b4b-38336e36b7b2	2648	2647	-1	41.322508	30.217605	-11.104903	0	59	0.0222809668	97.771903	97.786947	2607	22	18	19
6340f064-3a0f-4daf-8b94-bb5f5193b5db	680	682	2	35.752941	27.565982	-8.186959	0	14	0.0205278592	97.947214	97.959184	672	4	6	4
63b26469-d16f-47a6-b6a0-1659fc295e04	1766	1763	-3	39.832390	27.664776	-12.167614	0	64	0.0362400906	96.375991	96.420582	1724	17	22	25
63f3be54-b789-471c-a3a6-b826605fe87b	1262	1271	9	38.992868	32.984264	-6.008604	0	41	0.0322580645	96.774194	96.796875	1239	14	18	9
6675022e-ea87-4ef7-991c-241707800147	3275	3262	-13	40.177405	27.109442	-13.067963	0	111	0.0338931298	96.610687	96.638401	3191	44	27	40
6871158f-5836-4f3c-98c3-2c3504488212	2397	2401	4	40.716729	29.123698	-11.593031	0	62	0.0258225739	97.417743	97.440132	2360	16	25	21
6a769cda-bda0-42c0-b1d7-d0c0aaee0571	5012	4987	-25	39.764765	31.322238	-8.442527	0	151	0.0301276935	96.987231	97.011085	4901	46	40	65
6ae240da-e9da-468d-a584-c65850665628	674	696	22	33.934718	23.820402	-10.114316	0	63	0.0905172414	90.948276	91.176471	651	5	40	18
6e7e1832-8d22-4421-98b0-29f0f362d862	1164	1165	1	35.328179	29.619742	-5.708436	0	18	0.0154506438	98.454936	98.461538	1152	7	6	5
73088aa1-d6ca-441a-be7f-e5a9df3299bb	1420	1412	-8	40.418310	27.879603	-12.538706	0	46	0.0323943662	96.760563	96.780966	1383	20	9	17
7a4fc735-529f-4e60-aad3-817a7c709dad	2340	2352	12	35.955128	24.932823	-11.022305	0	112	0.0476190476	95.238095	95.319682	2281	18	53	41
7c7c4fa8-dc08-45fa-bf6d-1e24c02394c6	3462	3454	-8	39.142403	28.849739	-10.292664	0	129	0.0372616984	96.273830	96.313232	3370	47	37	45
7dda118a-8f50-4708-a142-18ca4932d2f1	4258	4229	-29	38.517379	25.467959	-13.049420	0	187	0.0439173321	95.608267	95.651163	4113	74	42	71
7ffe42ea-532b-4ca5-ad4d-a82e72a2aca4	3178	3164	-14	37.655758	28.574273	-9.081485	0	64	0.0201384519	97.986155	97.996243	3130	18	16	30
80c38d4b-6791-4fd6-a074-1eb7ab788715	1661	1674	13	38.118001	28.628435	-9.489566	0	56	0.0334528076	96.654719	96.684429	1633	13	28	15
88341c25-73a2-4eaf-a06a-63136dc5af5b	652	647	-5	29.257669	22.528594	-6.729075	0	21	0.0322085890	96.779141	96.808511	637	4	6	11
8ae0ebd6-e9dc-4118-a0aa-48a4e6ce7652	3012	3021	9	36.742032	22.839788	-13.902244	0	195	0.0645481629	93.545184	93.672940	2887	64	70	61
8e3d97db-b630-4271-a37a-3088aad53657	1006	998	-8	32.044732	23.746493	-8.298239	0	57	0.0566600398	94.333996	94.417238	964	19	15	23
9115685d-f53e-4f01-a57d-368fde280d5f	4360	4340	-20	32.068119	21.094931	-10.973188	0	236	0.0541284404	94.587156	94.671483	4193	78	69	89
9bc715b6-78b5-4a4c-9d5d-b11637783c57	2056	2067	11	41.462062	31.075955	-10.386107	0	55	0.0266086115	97.339139	97.354497	2024	20	23	12
9c8054b1-10d3-4eab-b0a3-905f0705f723	3977	3952	-25	36.089263	24.071103	-12.018160	0	221	0.0555695248	94.443048	94.513406	3807	94	51	76
9cc12843-a393-46a3-aa28-a4ca1ef727f0	3115	3144	29	35.976244	13.975191	-22.001053	0	427	0.1358142494	86.418575	86.949878	2845	142	157	128
9f1a43a8-8fbf-4eb4-ac9f-0d14cf363832	2098	2116	18	28.710200	19.921550	-8.788650	0	182	0.0860113422	91.398866	91.616766	1989	54	73	55
a02ab59b-fb67-4fa9-9481-0011552855b0	1974	1957	-17	39.581054	31.012775	-8.568279	0	68	0.0344478217	96.555218	96.581197	1921	21	15	32
a18665e6-045b-4a13-a436-49b92be54d79	3995	3986	-9	38.296120	26.526342	-11.769778	0	166	0.0415519399	95.844806	95.905279	3888	39	59	68
