read_id	clean_length	perturbed_length	length_change	clean_mean_qscore	perturbed_mean_qscore	mean_qscore_change	sequence_identical	edit_distance	normalized_edit_distance	sequence_identity_percent	alignment_identity_percent	matches	substitutions	insertions	deletions
000ed7f1-bc62-4311-bf8c-218e4a715d9a	1538	1565	27	29.951235	26.515655	-3.435580	0	71	0.0453674121	95.463259	95.503483	1508	16	41	14
01f5e7c3-c75d-4cc9-b8dd-89e4a6777b66	3145	3150	5	40.947854	38.954921	-1.992933	0	31	0.0098412698	99.015873	99.018677	3128	8	14	9
0812e3c5-97ef-4297-8a99-8789e523ff34	3730	3740	10	35.288204	30.328610	-4.959594	0	221	0.0590909091	94.090909	94.158076	3562	125	53	43
0ab78041-5951-4e3e-8ecf-46a380edf1f8	2323	2326	3	39.491175	36.619518	-2.871657	0	27	0.0116079106	98.839209	98.843188	2307	8	11	8
0c4cddec-181d-4f12-b068-1fc04dcce924	325	322	-3	24.393846	25.270186	0.876340	0	16	0.0492307692	95.076923	95.121951	312	7	3	6
0e13ed29-4c55-4a48-acd0-9745414fd8be	3372	3378	6	38.599644	36.193606	-2.406038	0	40	0.0118413262	98.815867	98.819362	3348	14	16	10
0f192d1b-b2ef-4e2c-a1e3-533100490fd5	2061	2046	-15	35.526929	36.162268	0.635339	0	33	0.0160116448	98.398836	98.400388	2030	14	2	17
1329b616-0d49-41b3-8d12-426ec659d086	662	658	-4	30.938066	25.519757	-5.418310	0	31	0.0468277946	95.317221	95.373134	639	11	8	12
176feeba-ea05-4772-8c6e-4b97f97b136a	2549	2539	-10	38.842683	36.411973	-2.430710	0	22	0.0086308356	99.136916	99.137931	2530	6	3	13
177739d2-fb28-453b-a88c-19c65550871c	717	718	1	40.390516	37.025070	-3.365446	0	7	0.0097493036	99.025070	99.029126	714	0	4	3
18e4a73b-e09a-493b-ba25-15c797e5864b	404	404	0	34.400990	31.153465	-3.247525	0	3	0.0074257426	99.257426	99.257426	401	3	0	0
19dfcdae-1802-4735-9d80-5dd6f3bf0055	739	747	8	27.604871	25.425703	-2.179169	0	31	0.0414993307	95.850067	95.888594	723	9	15	7
1bdef138-b878-4168-aeea-2a2551ecd48e	544	545	1	35.257353	33.559633	-1.697720	0	1	0.0018348624	99.816514	99.816514	544	0	1	0
1e013367-847f-4bd5-a6da-8750dd79935a	294	298	4	2.493197	1.580537	-0.912660	0	41	0.1375838926	86.241611	86.241611	257	37	4	0
1f7014c9-7c36-4a5d-90ef-4759f46b947f	1646	1648	2	39.162211	36.797937	-2.364275	0	26	0.0157766990	98.422330	98.430899	1631	6	11	9
20a4eac0-51c1-409b-b2e7-4dafdcff9f92	4007	4001	-6	41.190916	39.436641	-1.754275	0	17	0.0042425755	99.575742	99.576166	3994	3	4	10
21754b1a-558c-4150-b9d5-3f0683319771	726	730	4	41.059229	37.080822	-3.978407	0	8	0.0109589041	98.904110	98.904110	722	4	4	0
23b7700e-9586-485f-87bd-a89e6c2790c7	4087	4088	1	37.272327	34.286204	-2.986123	0	46	0.0112524462	98.874755	98.878322	4055	19	14	13
247261cf-d768-4c4b-aab1-7432593cf99e	1657	1663	6	35.820760	33.221888	-2.598872	0	41	0.0246542393	97.534576	97.549313	1632	15	16	10
2472d10d-f5a6-4945-bf3f-8f30573d2d23	1275	1277	2	35.193725	33.290525	-1.903201	0	24	0.0187940486	98.120595	98.129384	1259	10	8	6
24ad99de-3703-4e9f-8b9a-938ea3982619	2666	2625	-41	39.468117	37.056762	-2.411355	0	64	0.0240060015	97.599400	97.605686	2609	9	7	48
250ca00f-6175-49c6-aa39-3cc7d77d38f8	2066	2068	2	39.966602	37.114603	-2.851999	0	18	0.0087040619	99.129594	99.131693	2055	6	7	5
26ba733d-e186-4bef-9432-a056a157b564	5652	5658	6	38.576964	37.822375	-0.754589	0	57	0.0100742312	98.992577	98.995063	5615	23	20	14
271d1f97-00fc-40c5-8241-7bfb6ccd7303	1579	1577	-2	41.305256	40.610019	-0.695237	0	3	0.0018999367	99.810006	99.810006	1576	1	0	2
292ef219-01db-4f93-b999-6d6a560aa355	399	401	2	25.974937	24.266833	-1.708104	0	16	0.0399002494	96.009975	96.059113	390	4	7	5
33087256-f1d2-418b-b69d-feb8f1fe0743	4347	4351	4	30.070623	30.430246	0.359623	0	50	0.0114916111	98.850839	98.853737	4312	24	15	11
345117ee-e4e5-403c-88cc-629c03ca7065	831	825	-6	37.701564	35.225455	-2.476110	0	18	0.0216606498	97.833935	97.841727	816	6	3	9
34f98559-c31d-4072-8747-16ad7da9fcfd	458	458	0	34.163755	30.010917	-4.152838	0	19	0.0414847162	95.851528	95.922747	447	3	8	8
3a0a0061-6b4f-45ae-805a-0013d0c42a4e	644	645	1	38.574534	34.937984	-3.636550	0	6	0.0093023256	99.069767	99.071207	640	3	2	1
3af85a7e-656e-4db8-b7ef-8dca774297a4	2906	2924	18	37.629387	36.230848	-1.398539	0	29	0.0099179207	99.008208	99.008547	2896	9	19	1
3bac013a-0273-49c2-9709-941a37a22266	2889	2790	-99	29.464174	23.636918	-5.827257	0	360	0.1246105919	87.538941	87.771739	2584	151	55	154
3bda400f-5cb4-433c-8f8f-a7fa308ecabb	3581	3570	-11	38.991902	36.861625	-2.130277	0	43	0.0120078190	98.799218	98.802228	3547	14	9	20
3f6d82a7-7d53-4495-aebc-b8a999c5f2cb	3878	3908	30	25.970861	23.317810	-2.653052	0	159	0.0406857728	95.931423	95.976721	3793	41	74	44
4a035866-d8fa-46e4-b2b0-c38224505ba4	225	284	59	2.124444	2.274648	0.150203	0	59	0.2077464789	79.225352	79.225352	225	0	59	0
4c5a507c-3460-4de4-a55a-7f9cbca0c280	307	315	8	26.306189	24.292063	-2.014125	0	22	0.0698412698	93.015873	93.081761	296	8	11	3
4e5e0851-f8c0-4c23-8a8f-bb0889a3fa9f	2388	2380	-8	39.866415	37.478571	-2.387844	0	35	0.0146566164	98.534338	98.537401	2358	17	5	13
512f75c1-c2f4-41cb-b675-b61d66604bac	1024	1017	-7	36.199219	34.397247	-1.801972	0	17	0.0166015625	98.339844	98.346304	1011	2	4	11
526cc707-ddf4-4a23-a99f-1af600cfb195	283	281	-2	21.950530	21.690391	-0.260139	0	15	0.0530035336	94.699647	94.791667	273	3	5	7
531fd7b6-cd90-405a-9ddd-bacfe5aa5a97	4143	4153	10	37.943761	35.281724	-2.662037	0	58	0.0139658078	98.603419	98.608111	4109	20	24	14
533b9e5a-2150-4e55-9d9b-0d578ad8e8ff	988	991	3	34.991903	34.040363	-0.951540	0	19	0.0191725530	98.082745	98.094283	978	4	9	6
5ba17aa8-a282-4752-9130-94ffc5ac0604	929	932	3	33.207750	29.855150	-3.352600	0	22	0.0236051502	97.639485	97.652081	915	9	8	5
5cc572a8-0e04-4281-9b4b-38336e36b7b2	2648	2643	-5	41.322508	38.475974	-2.846533	0	27	0.0101963746	98.980363	98.982668	2627	10	6	11
6340f064-3a0f-4daf-8b94-bb5f5193b5db	680	680	0	35.752941	32.917647	-2.835294	0	5	0.0073529412	99.264706	99.265786	676	3	1	1
63b26469-d16f-47a6-b6a0-1659fc295e04	1766	1767	1	39.832390	36.537634	-3.294755	0	15	0.0084889643	99.151104	99.153499	1757	4	6	5
63f3be54-b789-471c-a3a6-b826605fe87b	1262	1292	30	38.992868	37.385449	-1.607420	0	54	0.0417956656	95.820433	95.846154	1246	8	38	8
6675022e-ea87-4ef7-991c-241707800147	3275	3268	-7	40.177405	36.971848	-3.205556	0	28	0.0085496183	99.145038	99.146602	3253	9	6	13
6871158f-5836-4f3c-98c3-2c3504488212	2397	2386	-11	40.716729	37.591785	-3.124944	0	21	0.0087609512	99.123905	99.124270	2377	8	1	12
6a769cda-bda0-42c0-b1d7-d0c0aaee0571	5012	5006	-6	39.764765	37.881342	-1.883422	0	45	0.0089784517	99.102155	99.104299	4979	15	12	18
6ae240da-e9da-468d-a584-c65850665628	674	666	-8	33.934718	33.683183	-0.251535	0	13	0.0192878338	98.071217	98.071217	661	5	0	8
6e7e1832-8d22-4421-98b0-29f0f362d862	1164	1165	1	35.328179	34.360515	-0.967664	0	4	0.0034334764	99.656652	99.656947	1162	1	2	1
73088aa1-d6ca-441a-be7f-e5a9df3299bb	1420	1424	4	40.418310	37.554073	-2.864237	0	22	0.0154494382	98.455056	98.458304	1405	12	7	3
7a4fc735-529f-4e60-aad3-817a7c709dad	2340	2375	35	35.955128	34.441684	-1.513444	0	57	0.0240000000	97.600000	97.609060	2327	4	44	9
7c7c4fa8-dc08-45fa-bf6d-1e24c02394c6	3462	3461	-1	39.142403	36.536550	-2.605853	0	47	0.0135759676	98.642403	98.648260	3430	16	15	16
7dda118a-8f50-4708-a142-18ca4932d2f1	4258	4261	3	38.517379	36.001643	-2.515736	0	52	0.0122037080	98.779629	98.784763	4227	13	21	18
7ffe42ea-532b-4ca5-ad4d-a82e72a2aca4	3178	3180	2	37.655758	36.024528	-1.631230	0	23	0.0072327044	99.276730	99.278318	3164	7	9	7
80c38d4b-6791-4fd6-a074-1eb7ab788715	1661	1662	1	38.118001	37.040915	-1.077087	0	17	0.0102286402	98.977136	98.979592	1649	8	5	4
88341c25-73a2-4eaf-a06a-63136dc5af5b	652	652	0	29.257669	32.177914	2.920245	0	2	0.0030674847	99.693252	99.693721	651	0	1	1
8ae0ebd6-e9dc-4118-a0aa-48a4e6ce7652	3012	3007	-5	36.742032	32.815763	-3.926269	0	63	0.0209163347	97.908367	97.920106	2966	24	17	22
