read_id	clean_length	perturbed_length	length_change	clean_mean_qscore	perturbed_mean_qscore	mean_qscore_change	sequence_identical	edit_distance	normalized_edit_distance	sequence_identity_percent	alignment_identity_percent	matches	substitutions	insertions	deletions
000ed7f1-bc62-4311-bf8c-218e4a715d9a	1538	1567	29	29.951235	19.397575	-10.553660	0	153	0.0976388003	90.236120	90.479154	1454	44	69	40
01f5e7c3-c75d-4cc9-b8dd-89e4a6777b66	3145	3131	-14	40.947854	31.217502	-9.730351	0	101	0.0321144674	96.788553	96.817895	3073	29	29	43
0812e3c5-97ef-4297-8a99-8789e523ff34	3730	3661	-69	35.288204	18.625239	-16.662965	0	379	0.1016085791	89.839142	90.005274	3413	186	62	131
0ab78041-5951-4e3e-8ecf-46a380edf1f8	2323	2331	8	39.491175	26.246675	-13.244500	0	89	0.0381810382	96.181896	96.217595	2264	37	30	22
0c4cddec-181d-4f12-b068-1fc04dcce924	325	345	20	24.393846	17.486957	-6.906890	0	69	0.2000000000	80.000000	80.939227	293	15	37	17
0e13ed29-4c55-4a48-acd0-9745414fd8be	3372	3365	-7	38.599644	28.735215	-9.864429	0	103	0.0305456702	96.945433	96.975925	3303	28	34	41
0f192d1b-b2ef-4e2c-a1e3-533100490fd5	2061	2037	-24	35.526929	25.575356	-9.951573	0	73	0.0354196992	96.458030	96.481928	2002	21	14	38
1329b616-0d49-41b3-8d12-426ec659d086	662	651	-11	30.938066	22.282642	-8.655424	0	50	0.0755287009	92.447130	92.603550	626	11	14	25
176feeba-ea05-4772-8c6e-4b97f97b136a	2549	2511	-38	38.842683	28.228196	-10.614487	0	100	0.0392310710	96.076893	96.107435	2469	22	20	58
177739d2-fb28-453b-a88c-19c65550871c	717	716	-1	40.390516	29.738827	-10.651689	0	20	0.0278940028	97.210600	97.237569	704	5	7	8
18e4a73b-e09a-493b-ba25-15c797e5864b	404	403	-1	34.400990	24.317618	-10.083372	0	27	0.0668316832	93.316832	93.430657	384	12	7	8
19dfcdae-1802-4735-9d80-5dd6f3bf0055	739	735	-4	27.604871	20.491156	-7.113715	0	63	0.0852503383	91.474966	91.688654	695	21	19	23
1bdef138-b878-4168-aeea-2a2551ecd48e	544	544	0	35.257353	30.621324	-4.636029	0	6	0.0110294118	98.897059	98.899083	539	4	1	1
1e013367-847f-4bd5-a6da-8750dd79935a	294	392	98	2.493197	2.224490	-0.268707	0	133	0.3392857143	66.071429	66.071429	259	35	98	0
1f7014c9-7c36-4a5d-90ef-4759f46b947f	1646	1621	-25	39.162211	27.993214	-11.168997	0	78	0.0473876063	95.261239	95.315315	1587	15	19	44
20a4eac0-51c1-409b-b2e7-4dafdcff9f92	4007	3989	-18	41.190916	30.967912	-10.223004	0	95	0.0237085101	97.629149	97.643265	3936	29	24	42
21754b1a-558c-4150-b9d5-3f0683319771	726	721	-5	41.059229	29.373093	-11.686136	0	24	0.0330578512	96.694215	96.712329	706	11	4	9
23b7700e-9586-485f-87bd-a89e6c2790c7	4087	4100	13	37.272327	25.265122	-12.007205	0	202	0.0492682927	95.073171	95.155875	3968	49	83	70
247261cf-d768-4c4b-aab1-7432593cf99e	1657	1703	46	35.820760	27.679389	-8.141371	0	104	0.0610687023	93.893130	93.957002	1617	22	64	18
2472d10d-f5a6-4945-bf3f-8f30573d2d23	1275	1265	-10	35.193725	27.274308	-7.919417	0	58	0.0454901961	95.450980	95.503876	1232	18	15	25
24ad99de-3703-4e9f-8b9a-938ea3982619	2666	2663	-3	39.468117	27.698085	-11.770032	0	105	0.0393848462	96.061515	96.109670	2594	36	33	36
250ca00f-6175-49c6-aa39-3cc7d77d38f8	2066	2095	29	39.966602	31.791885	-8.174717	0	84	0.0400954654	95.990453	96.033994	2034	9	52	23
26ba733d-e186-4bef-9432-a056a157b564	5652	5705	53	38.576964	28.924277	-9.652687	0	206	0.0361086766	96.389132	96.417391	5544	63	98	45
271d1f97-00fc-40c5-8241-7bfb6ccd7303	1579	1598	19	41.305256	33.546308	-7.758949	0	42	0.0262828536	97.371715	97.388060	1566	3	29	10
292ef219-01db-4f93-b999-6d6a560aa355	399	400	1	25.974937	22.132500	-3.842437	0	35	0.0875000000	91.250000	91.525424	378	8	14	13
33087256-f1d2-418b-b69d-feb8f1fe0743	4347	4352	5	30.070623	26.575827	-3.494796	0	110	0.0252757353	97.472426	97.489158	4271	47	34	29
345117ee-e4e5-403c-88cc-629c03ca7065	831	817	-14	37.701564	22.168911	-15.532654	0	36	0.0433212996	95.667870	95.704057	802	8	7	21
34f98559-c31d-4072-8747-16ad7da9fcfd	458	452	-6	34.163755	20.767699	-13.396056	0	34	0.0742358079	92.576419	92.688172	431	14	7	13
3a0a0061-6b4f-45ae-805a-0013d0c42a4e	644	635	-9	38.574534	25.609449	-12.965085	0	26	0.0403726708	95.962733	95.981453	621	11	3	12
